,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5
F1M953,2139014.85,2540146.031,2049831.813,2849458.995,2150743.469,2160104.239,2459041.335,2147619.455,3093956.761,3300203.105,2537052.196,1756453.468,2002891.277,2656681.222,2621489.448
F1M978,15301.38449,12213.31616,19088.69166,21080.34407,16694.42848,16782.48925,14831.76647,9234.430606,27734.30669,28475.64879,4565.756097,13666.72786,13958.69524,8397.993043,11860.75726
F1M983,10228.93085,13405.59699,9254.504165,11878.3711,10469.38735,12043.88445,7868.074279,8218.184174,21682.56749,13692.28979,21469.6192,11395.20357,13197.95448,14714.50711,21848.19368
F1M9A7,24295.65081,26032.13065,28622.82281,29255.67211,26433.62346,24037.8012,32008.0425,24771.11933,32603.69397,36698.69787,901.442645,5192.683039,3436.741742,6081.892984,7123.026051
F1M9C9,2419.610702,2688.424897,1789.357352,2276.42198,1674.38772,2031.562302,2172.562221,1392.185601,2651.526117,3174.687139,3143.582497,1794.437853,1503.744309,2841.589309,2415.447351
Q6P6Q7,14908.56102,20946.2453,13838.34384,18742.20471,13707.72738,22600.81304,13462.97197,15886.3891,26967.13696,31048.82532,13876.63361,14100.14289,16061.39167,15550.4668,18115.46856
F1M9V7,132928.4699,138256.6339,91153.29085,82450.56811,240419.5497,71757.80002,85270.31115,76641.54345,175796.7042,188770.1885,78113.30637,41297.91237,62211.31448,335609.8578,86808.28008
F1MA36,2504.222953,3008.839668,2085.647052,4722.640958,2689.624348,3697.77733,3549.387925,1888.382097,3656.932947,7026.776727,3333.132374,2003.226716,3496.882895,3283.819385,2863.637238
Q5FVT5,64382.37751,85331.69306,98795.15168,113932.3685,92820.69274,85594.69259,98873.45485,77289.63684,122781.1313,170766.5543,84876.14116,134295.2099,167116.1183,178118.0173,141871.3876
Q5FWY9,110504.35,115329.9125,99918.76699,118783.7109,115797.8525,131952.2384,129202.4294,123182.7497,188911.2975,156580.6698,183321.914,196642.548,138975.4426,261121.202,287144.5958
F1MA98,8909.17239,8230.105101,9331.752716,11390.26966,5922.854673,8985.027617,11108.98461,10079.6524,16581.46642,15230.63782,5745.698581,6917.069653,5798.684699,9912.959474,7599.822153
F1MAA3,1659.27783,2233.086627,2048.87418,3488.664161,2439.41396,1599.882893,1689.792784,2157.295846,2484.705772,2884.154408,415.7269854,1408.647665,1210.677395,895.8557733,1170.513854
F1MAA5,1602.013376,1906.621996,2531.77339,3369.16091,1649.828196,1952.863144,1342.306537,1320.985345,4582.225249,3222.127811,1055.380375,2204.754938,973.9318584,2130.316282,1856.543669
F1MAA7,221356.5682,211420.0994,192380.8142,299077.1035,191520.2858,247177.7849,242322.5211,198717.1336,318834.1062,318739.0917,469441.8477,336745.9098,336240.6819,480626.2966,485470.7448
F1MAN8,10908.61181,12915.90003,9518.170702,16803.89312,3587.063195,14184.58456,12984.09342,14666.2633,12348.10293,18923.99636,21394.15095,12680.80627,29521.9027,18616.775,30381.35174
F1MAR6,13.38540126,10.15824645,6.617847822,14.17924211,5.865288813,1.2123,74.3490843,88.1188345,80.08657724,1.6151,1981.457226,1612.323444,5138.702821,1683.977129,1801.013564
F2W8B0,3567.629302,7683.3339,4878.405632,8362.260503,1457.472778,9534.256059,12296.70317,7811.325552,21535.79277,4426.737015,7767.36855,15284.71303,19262.56184,24358.01946,23798.05548
F2Z3Q8,36294.42805,55807.76055,37795.6095,49907.2584,33570.16886,59061.83692,53350.06305,31992.40986,60423.61925,47203.13359,35139.63099,50691.98798,65594.25457,69241.17314,47054.91221
F2Z3T7,34229.69645,26533.81319,42608.00273,70778.41614,45473.01891,36022.1408,70345.26311,53881.76394,43853.02503,70300.85006,29978.48166,41678.12669,41472.7136,56075.98696,51527.53333
F6QBA3,19063.17777,7044.673179,11826.05098,18568.62456,30019.75264,37133.50601,8083.569629,7226.241242,27806.33503,28980.4916,24.68294871,6.745492296,29.71379238,1.2598,50.40782905
F7EMB2,6336.01802,6033.888426,5705.79508,9446.765497,6723.37408,5032.581505,5388.381312,496.151493,6384.360622,4698.478737,668.7647084,3605.934982,835.9172012,3472.418071,2844.121063
F7EPH4,36410.56252,41568.30894,38043.95401,51831.47588,44946.66503,64387.56235,57989.19897,50465.77172,76227.72325,77579.05572,84539.09847,80752.8347,102705.6122,96030.95284,99317.70269
F7EQ81,5388.210951,3247.124611,6440.358577,1131.905722,7122.809645,2442.796575,6683.348709,5192.84825,5053.73904,3935.061134,9749.326092,6633.983257,10223.43569,5728.108919,18404.62333
F7ESM5,20582.02389,11455.37029,12121,25298.1932,21037.6721,14903.28684,21700.68063,9210.577176,5662.038718,11929.64072,7215.497779,9446.788244,7938.408326,9676.519617,9522.005499
Q4KM69,4917.464983,5717.126412,3993.475652,1820.29194,5003.273797,3630.404194,1401.168691,3442.005969,8707.953937,5911.954113,4085.250456,8699.049704,2995.052063,5588.34842,6279.749799
Q6IRS8,2194.138576,2093.48305,2596.062071,2974.377351,934.7451437,2321.624874,2456.048341,2155.585605,4173.566369,4178.153211,837.2653865,1751.035779,1544.202746,966.5854428,979.6470557
Q5U2T0,20480.87452,26408.24987,27114.88001,21161.19979,16092.80272,25533.50141,36398.76016,21685.02464,32653.29839,41994.58496,39333.61434,29967.62344,35130.40221,38582.13282,37553.00837
F7F350,1211.491173,975.1704294,1689.317297,1158.83291,3894.139588,1357.206364,1122.670888,1873.169913,1401.83449,3892.450549,2184.109886,1802.723452,1846.591597,5999.307438,2413.205239
Q5BKC4,15870.818,14455.76297,6965.776412,23959.99415,17620.76736,14856.2339,8841.295154,11125.15305,17351.3542,19914.49397,28613.45878,16318.95454,23535.83791,8777.239872,22595.82111
Q6AZ44,12872.19404,18789.98059,20633.6627,24522.27513,18971.81556,22783.1952,18973.06823,13559.55383,27849.82384,31404.79573,1889.783695,384.9012126,857.2920013,800.0516619,1084.253042
F7F588,15656.74525,18808.81509,10991.00053,18343.86054,21910.71626,18350.64265,19801.62789,16927.38911,14696.49846,33613.40033,8319.092768,8296.383705,22344.79614,12872.83607,26864.33299
Q5M885,705.262654,364.9117668,347.5828869,520.0357283,715.9621492,508.4631206,438.4176031,989.3775647,446.6056447,462.6151926,539.0177411,1404.10852,886.8576604,767.7221956,571.2120881
Q68FQ5,6651.240133,6915.114668,2229.610266,8009.90764,2393.426675,6741.893689,7248.02633,7763.618682,11188.17494,8066.898478,7854.560023,9212.021769,9525.528976,9318.828572,5041.111757
Q68FT8,15446.95396,16359.18881,10112.53766,16406.29073,15035.69953,9303.571784,9276.775341,6034.469519,16090.85833,13082.90549,5781.307875,13023.43843,8671.659194,12983.30938,17720.39347
Q6IRL2,24962.4874,30503.32644,14455.05541,35676.65383,19447.07245,30248.37153,43041.70351,25531.27886,44096.29055,40575.99652,49838.35568,26218.68101,39100.72842,40784.86301,30063.59076
Q8CHN5,4877.379864,10457.71261,4213.621206,8292.531722,4852.510224,9923.171428,12782.06653,7251.444881,11182.05931,5749.782471,10690.84751,13214.76579,8061.832348,12886.30842,18307.20755
F7FLB2,6415.760113,7049.239116,5236.494166,6438.265545,10619.38173,11080.75679,12534.64594,9463.51362,16728.24114,15556.17211,19481.06734,10336.06999,4942.851351,20715.09443,7730.405688
F7FM32,766.2733891,1115.173531,1468.680104,2147.275386,455.2746948,2243.508675,934.5614103,1451.729187,933.5823559,648.7811316,885.5430265,2033.780523,3114.717258,4336.616645,854.1662587
Q5RKH9,7923.367404,7383.694157,7184.753719,7595.24396,6295.368165,3947.116223,4686.075992,4154.413616,6260.553423,7337.754606,1001.236595,1264.908107,3252.447245,1597.013072,1118.039311
F8V328,3454.920003,7671.34831,3313.132916,3285.783101,11274.85164,6783.949855,9682.824445,4924.609594,12142.89013,8354.71844,12644.96239,4225.942995,1813.211006,8203.31751,1032.916473
F8WFH8,27559.72496,31411.9483,27224.68787,46854.02819,29074.18372,25406.08374,28695.79922,24582.09208,28219.47868,25521.35896,22116.59462,14956.72328,21053.89313,16810.13207,22998.6276
F8WFP9,2396.865474,6038.454363,4210.684481,6227.002202,3663.543842,6185.586482,3942.467399,3600.698828,8066.494044,10388.64609,692.3223145,74.0352025,45.77312765,19.6730116,1.894164606
Q5U329,55225.41592,105102.2091,63634.29237,113264.7525,86035.23308,52570.19818,41090.27343,30485.14268,65177.48938,78723.71896,59337.09785,47573.64491,27592.56092,47126.30094,43514.69921
F8WG67,5638.140869,10718.54188,7814.233649,9817.663233,8438.694333,3399.053686,4643.326104,3017.414787,4833.644911,9157.306029,1325.585086,5639.764307,1328.379025,1801.051893,1139.378004
F8WG91,3071.729796,3293.354743,3733.084137,6853.596834,3084.8293,1239.01657,1802.478899,2027.317126,1273.066853,3430.482979,2657.874673,4117.833278,3424.006619,3943.964827,6717.590866
M0RE01,1506.59045,1084.467593,952.5831719,1957.67247,997.2153297,1721.262794,2631.836676,2013.18508,2120.962679,2246.829439,1483.25371,3985.563596,3253.064356,3371.120249,3155.420674
Q6MG74,21780.83125,28063.40277,10780.32266,29223.7749,22222.79246,18834.08027,11958.4952,11043.24125,27243.01908,30019.95171,27639.69849,14053.77529,18324.53931,14656.57598,31996.44345
Q56A33,1355.776198,814.676412,711.2612497,2487.388613,1425.111364,2580.249428,1880.29666,1137.072723,1250.64294,2416.097136,2597.206987,1192.574657,1153.958449,1958.947905,3716.411835
G3V628,4317.686678,6741.038242,5687.217127,6444.348276,6425.583052,5843.724052,9110.664342,6525.490277,8688.927598,13519.59782,7431.791262,5999.479259,7177.667575,9555.942043,4551.249577
G3V640,211594.8512,228194.218,217093.9666,269190.1633,202596.7932,207474.2729,253147.1715,217304.8119,315198.7137,335201.0697,243762.4603,208356.4678,216182.775,299840.7529,241142.7018
O54755,822574.5156,1094855.105,759844.8436,1102159.731,863154.4234,805895.9332,1051138.409,919527.4968,1246429.959,1379219.971,684291.9071,665594.6853,752549.8894,841685.4347,824632.2723
G3V647,28129.69363,29148.38403,16845.93,39587.39962,17827.90244,28088.51714,27540.0059,15346.31129,30704.45625,46216.6059,9030.545926,8944.553938,15448.75973,5973.238434,9646.481214
G3V651,21904.45826,27556.58353,30003.72048,32883.79383,28685.73676,21494.44459,18201.87425,19376.64202,44969.46424,48673.33113,5925.797833,8114.817947,8506.719826,3266.911584,3472.408512
G3V679,35967.43194,54020.76616,21540.85436,84112.18999,36176.11502,29396.83842,35336.24839,41821.8262,94064.92895,97157.42892,5168.940731,1197.455453,1674.078482,60275.9939,2123.277335
G3V6D3,2098448.065,2694645.993,3572011.33,3274359.447,2257277.933,2075700.443,2080876.933,1895943.191,2674629.538,3156557.792,1076778.117,1473855.152,1556432.949,1699941.867,1509867.208
G3V6D9,2966.138411,8719.802066,7229.442961,16527.94518,5246.891025,4690.302675,1599.803522,5442.634238,5523.961757,8127.109099,6798.444088,3512.906932,4820.661573,7596.387872,7515.395146
G3V6G7,28421.90293,23214.94625,19554.73665,34631.46399,28205.535,33923.91323,31017.86133,23058.17251,40756.48612,37750.06776,17948.25581,21338.85726,20785.72641,17536.29205,15190.67587
G3V6H0,82086.19337,107607.7681,47066.07411,92168.08895,62684.46096,98540.49426,82850.97682,87519.61089,125961.2503,105077.44,64477.73155,42263.82268,72971.64464,79385.85713,78566.5962
G3V6H2,1995.104452,2417.322271,2189.262257,2716.900135,3841.943745,2140.94995,6371.079991,2669.289626,2720.156876,1849.458229,2145.789596,3524.718469,3382.827882,2126.544013,3685.099626
G3V6H5,191150.9042,192808.1905,237836.1603,253019.0217,211536.0182,176698.3256,173114.5945,156919.6109,218327.3977,360079.2998,104131.5364,120653.374,156726.0602,164867.9553,76653.84518
Q6P769,12241.21464,12001,5601.222244,11626.90242,10318.29412,6422.100332,12231.85503,7851.381322,10587.48579,16734.57975,4498.567366,12678.36587,10944.34415,13505.36316,14327.85043
G3V6I4,106565.4116,116785.3056,79566.00812,139071.8174,100056.6849,96462.67019,101816.5626,94495.61609,137716.8182,154728.0356,21260.06658,35779.67999,31138.75732,34670.43428,33384.23169
G3V6I9,80116.72413,72684.04194,52370.04904,95543.2584,100776.4382,80160.70379,87515.05433,77132.11413,135827.7732,99367.35682,52410.87063,44724.722,33478.20345,54666.77853,41173.62803
G3V6P2,944381.9064,1087150.083,1236104.508,1861609.948,1175175.682,970456.2685,1168513.536,957557.9766,1348288.897,1601602.237,1861061.797,857947.0102,1158727.107,1795595.594,1510408.407
G3V6P7,624450.1918,524352.4383,366822.0889,563549.4475,404979.3087,524411.1493,518286.26,376744.7859,633509.5952,594860.9811,258182.0258,427226.1787,318602.2679,381550.5913,368339.8717
G3V6P8,26090.65075,33656.67808,33391.16523,35753.05876,34678.36902,36209.93612,43505.61709,32849.7834,44546.8074,56609.88356,74838.13068,49535.2384,78166.67369,110318.3863,106917.6795
G3V6Q6,3273.011687,3438.665756,1343.805586,4586.96656,5831.099867,1571.911435,4383.035656,3990.004933,2774.585849,2641.062331,10717.95747,8064.057628,9403.788016,11652.24061,13522.23743
G3V6R5,71559.16622,63826.12022,69842.9053,92175.5069,78128.93635,59149.28042,81504.13092,75147.32814,123345.1268,119303.0238,37533.36677,51824.33356,51174.96333,64780.4761,61680.42194
G3V6R7,25085.57923,16622.87178,25882.09529,31811.15756,15270.85554,23254.1409,28377.04569,21051.7834,29658.68637,42599.33769,19339.65596,15265.67791,20145.60458,24580.98696,14946.3633
G3V6S2,713504.4529,751896.0099,837731.8129,1089178.31,848924.1883,687180.9748,654616.9961,631035.9274,1078318.542,1132819.627,359741.7799,577789.0947,650444.5667,743606.6837,628401.3356
Q3MID6,36410.56252,37566.26338,20929.25013,39132.67898,53576.56098,30200.90221,30462.16269,30054.43061,52156.66898,41310.43364,34974.77315,19418.26249,49894.15866,47627.47257,30717.66811
Q5EBC3,18916.00277,35494.46855,24981.28779,39945.68683,26466.03984,35517.05049,39037.58049,22255.70688,45996.88728,67005.80786,38857.35838,28086.56315,54742.47843,47279.88579,61734.54182
G3V798,3491.419406,3923.625554,6200.568858,6431.144306,3532.559751,5781.264405,4163.649429,3972.317375,5134.19333,7858.477139,4838.027969,5487.971428,5821.125428,8675.523582,6357.693707
G3V6T7,10909.68217,6437.974037,6603.155109,4780.946074,5704.18156,17956.31411,9512.223959,6617.303502,14795.0278,9243.982841,15819.75797,16684.52646,14379.45893,10016.69661,19538.04815
G3V6U3,2511.608455,3177.722348,1098.461637,4278.231277,2635.395613,3614.87257,4399.946064,3851.474972,3717.477529,5929.686474,740.6041099,1207.900362,1906.003429,511.9427843,732.5737196
Q6P7D2,49066.54309,39109.55077,54689.42083,69942.41263,39290.28388,44612.83987,47727.72961,41364.56031,71525.49607,67740.24498,100248.2185,87307.74899,121275.3166,115545.6604,117014.9019
Q32PW9,11132.31783,27707.83027,12218.0395,26815.16496,20592.63386,14436.08872,19236.45144,19137.20752,18452.84411,21057.83392,10768.51387,13585.2185,24439.0773,23428.4269,19836.4806
G3V6Y6,59233.92804,31400.53345,58681.44723,46535.79792,33293.8056,23591.00657,26713.44157,20166.05577,33631.79653,55565.79188,23741.72654,38990.27018,30512.09992,45358.72784,32694.58984
G3V715,1293.53455,1390.214286,3903.22248,2429.231859,730.192384,1079.760635,908.771808,1443.042928,5367.266163,2445.609438,4399.799209,646.8524152,628.3404438,813.5557857,748.7716748
Q5EBA4,980.2825505,667.939801,3016.970911,477.8201465,3217.132026,2452.332078,1620.704574,2826.632298,2521.875112,2816.202435,21.61841672,804.7950975,44.21655516,80.67269138,59.89972099
G3V729,3338.357389,3355.280299,3289.319939,4522.059451,2542.706786,3057.940762,3142.640459,3062.781324,4415.540822,5519.923491,12584.14817,5277.120878,4532.97141,7430.004271,5129.172525
G3V733,11.09811394,352.5589815,11.30273553,21.58336366,11.56008494,88.38422263,49.3066447,870.2904054,92.8452819,93.36008025,2970.298592,2204.169246,1775.286173,2691.776702,3475.191822
G3V734,2137462.823,2383876.768,2359847.487,3091284.322,2717315.616,1617829.632,1742968.259,1523244.488,2765140.616,3335469.321,881586.4385,1258416.644,1092358.648,1491322.436,1333127.159
G3V741,660628.4855,762112.2985,796362.3406,956990.3546,720632.299,650787.8237,758872.8463,684818.677,950026.5635,815556.0262,502450.0501,313640.2029,408297.8668,679545.6315,514857.8371
G3V778,93721.04696,110050.5455,102919.3306,146259.8157,106287.2204,92261.21832,72410.42685,78261.77692,120552.33,155396.3073,59167.11111,100202.8224,85757.2507,79042.31205,109461.3136
G3V784,4468.71499,6417.998049,3533.578573,8080.378218,3998.091725,5749.618186,5962.536736,2576.171308,8779.982288,3523.180868,4430.865749,6873.63053,6258.158656,12893.71821,9148.578354
G3V7B6,16412.42204,22998.06416,22344.62236,25802.61413,18659.73936,12770.08188,14781.88329,10497.31258,22069.21016,29464.16144,3841.187584,6864.357013,7342.606942,8695.732109,5170.767526
G3V7C6,652547.2393,701670.6806,810790.5826,916488.3211,753707.981,812599.9348,804815.2568,629325.681,1114876.32,915002.7816,709687.3409,872101.33,776673.6744,968123.4948,755142.3522
G3V7G8,7989.194779,7437.343943,2854.365902,10351.75599,5838.791887,6676.519272,7932.42358,6778.87678,5664.07726,7852.52225,9130.92603,6408.490298,3816.551101,7861.119661,3222.993211
G3V7G9,5590.509683,6802.678415,6460.149527,6487.965842,7017.868528,3361.786105,3268.994566,2194.201171,2163.839924,3780.167682,1298.642979,3161.733379,2078.011621,1708.362095,1000.289931
G3V7H3,4457.048028,2566.514334,3237.608092,2252.907073,3437.343536,3465.260905,2143.530215,2352.89403,6634.896915,6211.551529,2278.802125,6877.047093,3868.389185,2550.674365,3467.263965
G3V7I0,570985.5242,537645.0283,588084.9236,630941.5673,660359.8355,511960.8608,468911.8865,429010.8171,731359.4094,876163.6297,369977.6198,458863.5238,338563.2975,698609.015,502000.501
G3V7J0,634886.2381,783686.3604,765399.0783,1083392.305,868538.8368,588578.0209,745055.2049,500652.1401,942755.7787,1195279.865,1267427.045,875273.8499,985484.6696,1207931.43,1074124.898
G3V7J2,3546.489613,5345.116521,1889.78048,5097.766931,1863.336675,7489.327398,5895.194439,1182.140332,4048.826843,5130.142508,4030.737461,5299.084474,4558.497739,2820.437708,2276.785122
G3V7K1,2089.296454,2165.910249,37513.42884,3308.556226,1194.185962,6483.727178,68863.73262,23178.78988,10382.95249,2706.76468,15680.54469,14848.36952,13837.5153,17136.16309,204480.3519
Q2XTA9,23714.97849,28045.70976,29593.21784,37349.40265,32233.40583,36705.86567,34234.32891,31275.45655,43024.69917,32780.37661,13525.6696,4324.047079,11638.88475,21975.43332,9245.220989
G3V7L6,7783.149756,9369.877634,6896.188878,8912.67274,11382.53991,15634.06464,11965.97768,16948.99222,15933.89091,16673.70749,17275.63584,10240.40632,16813.15613,36808.49716,23095.27024
G3V7L8,9785.800276,11473.0633,12809.21437,15249.83157,4637.573228,13861.04362,11124.94723,6790.128407,11667.91082,20673.41233,1703.530979,1804.187695,3381.930257,3690.010916,3079.807482
G3V7P3,9600.627351,8896.161465,13193.54187,7275.085028,6462.394865,11689.53008,9258.318565,1643.231772,15030.13916,11999.1145,3636.470786,9510.726731,7030.119772,4646.211374,3783.597805
G3V7Q6,26982.26373,29371.5443,20150.38044,41533.12918,29919.75638,22477.14295,26407.15884,15917.44358,44352.46678,24974.17022,9552.229388,14146.02242,22677.47996,11442.74549,25120.89985
G3V7Q7,86790.4419,66029.18581,63521.93084,80380.9587,41266.03392,56630.07488,72614.94789,54403.83917,98067.25816,95734.87054,75460.92696,75540.14038,82778.24376,64981.88782,91617.21757
G3V7R5,1590.988628,1957.246834,293.6019528,1899.738237,1496.64714,769.1531182,2045.85894,2515.99754,2393.922886,2758.969266,2733.342927,1156.163887,1661.287265,4862.44269,1119.253728
G3V7T6,16468.08094,3155.977052,24019.83062,3680.344123,4865.421824,37184.72292,28740.19526,3767.762906,4760.189601,42400.17951,3115.666564,2524.984219,4170.048704,5445.863062,4222.896562
